"Страна";"Дата";"Заражений";"Выздоровлений";"Смертей";"Заражений за день";"Выздоровлений за день";"Смертей за день"
Катар;01.08.2022;409622;"";681;966;"";0
Индия;23.02.2022;42881179;"";512924;14148;"";302
Ангола;20.03.2022;99003;"";1900;0;"";0
Греция;21.03.2022;2812182;"";26995;23528;"";58
Новая Зеландия;01.01.2022;14257;"";48;137;"";0
Египет;08.02.2022;444117;"";23053;2194;"";60
Лаос;03.05.2022;207867;"";745;153;"";1
Нигер;15.01.2022;8347;"";287;0;"";0
Antarctica;11.05.2022;11;"";0;0;"";0
Замбия;18.01.2022;298032;"";3873;1215;"";7
Канада;29.05.2022;3881220;"";40995;980;"";3
Мадагаскар;27.01.2022;57375;"";1223;0;"";0
Фиджи;15.07.2022;66713;"";869;0;"";0
Танзания;22.04.2022;33864;"";803;0;"";0
Албания;26.07.2022;306789;"";3532;1666;"";3
Сомали;17.04.2022;26471;"";1361;0;"";0
Сент-Китс и Невис;08.06.2022;5821;"";43;10;"";0
Эфиопия;26.07.2022;491917;"";7568;83;"";1
Сьерра-Леоне;15.04.2022;7681;"";125;0;"";0
Micronesia;24.03.2022;1;"";0;0;"";0
Австралия;04.02.2022;2704275;"";4154;27336;"";81
Великобритания;15.04.2022;21916961;"";172014;0;"";0
Бельгия;09.06.2022;4170252;"";31816;5554;"";17
ОАЭ;26.07.2022;985524;"";2332;1257;"";0
Чехия;17.05.2022;3916930;"";40258;490;"";2
Черногория;01.02.2022;220597;"";2568;822;"";4
Иордания;24.05.2022;1696668;"";14066;0;"";0
Мальдивы;12.03.2022;174367;"";297;204;"";0
Парагвай;01.07.2022;655532;"";18963;0;"";0
Марокко;19.01.2022;1068941;"";15025;9355;"";13
Гондурас;20.06.2022;426095;"";10904;0;"";0
Сент-Люсия;05.01.2022;13974;"";305;93;"";4
Камерун;09.04.2022;119780;"";1927;0;"";0
Судан;01.07.2022;62624;"";4951;0;"";0
Киргизия;17.02.2022;200214;"";2937;39;"";2
Джибути;02.06.2022;15675;"";189;0;"";0
Гренада;06.07.2022;18475;"";232;0;"";0
Эквадор;29.05.2022;876665;"";35624;0;"";0
Монголия;09.07.2022;929653;"";2119;0;"";0
Мавритания;04.03.2022;58645;"";980;7;"";1
Сейшельские острова;05.05.2022;42841;"";166;151;"";0
Норвегия;01.03.2022;1257079;"";1599;14919;"";1
Уругвай;08.03.2022;857635;"";7059;1752;"";8
Нигерия;08.07.2022;257637;"";3144;0;"";0
Соломоновы острова;22.01.2022;289;"";0;208;"";0
Папский Престол;11.03.2022;29;"";0;0;"";0
Венесуэла;13.05.2022;522921;"";5711;81;"";1
Палау;27.02.2022;3726;"";6;0;"";0
Кувейт;21.04.2022;631076;"";2555;0;"";0
Индонезия;20.01.2022;4277644;"";144199;2116;"";7
Бруней;17.03.2022;120600;"";177;1708;"";1
Мали;22.07.2022;31208;"";737;0;"";0
Казахстан;18.04.2022;1394243;"";19013;10;"";0
Мексика;18.06.2022;5852596;"";325340;0;"";0
Коморские острова;10.05.2022;8108;"";160;1;"";0
Россия;25.05.2022;18038920;"";370972;4497;"";90
Барбадос;13.05.2022;75845;"";432;407;"";0
Испания;10.05.2022;12058888;"";105123;0;"";0
Болгария;06.02.2022;995436;"";33770;2181;"";42
Судно "Diamond Princess";04.01.2022;712;"";13;0;"";0
Бурунди;17.05.2022;41530;"";38;0;"";0
Катар;23.02.2022;355397;"";664;365;"";2
Ботсвана;08.06.2022;310431;"";2701;0;"";0
Йемен;02.06.2022;11822;"";2149;0;"";0
Непал;08.06.2022;979223;"";11952;10;"";0
Саудовская Аравия;25.06.2022;788294;"";9194;0;"";0
Summer Olympics 2020;05.07.2022;865;"";0;0;"";0
Гаити;14.04.2022;30586;"";835;0;"";0
Ливия;31.05.2022;502016;"";6430;0;"";0
Суринам;04.05.2022;79393;"";1328;0;"";0
Сан-Марино;20.07.2022;19421;"";117;68;"";0
Пакистан;30.01.2022;1425039;"";29269;7048;"";21
Индия;01.08.2022;44050009;"";526430;13734;"";34
Лесото;10.06.2022;33746;"";699;0;"";0
Узбекистан;20.05.2022;238868;"";1637;13;"";0
Беларусь;18.01.2022;718098;"";5850;1064;"";14
Зимбабве;20.07.2022;256187;"";5568;0;"";0
Ливан;04.04.2022;1093267;"";10319;272;"";4
Боливия;06.03.2022;895098;"";21463;547;"";8
Молдавия;15.07.2022;523034;"";11584;0;"";0
Гватемала;26.07.2022;1022891;"";18953;5349;"";13
Монако;10.02.2022;8956;"";49;34;"";0
Босния и Герцеговина;06.03.2022;372139;"";15519;0;"";0
Тунис;22.04.2022;1039532;"";28533;0;"";0
Сент-Винсент и Гренадины;04.01.2022;5991;"";83;0;"";0
Экваториальная Гвинея;13.06.2022;15945;"";183;8;"";0
Грузия;12.02.2022;1438353;"";15516;20326;"";57
Бенин;15.07.2022;27216;"";163;0;"";0
Аргентина;04.07.2022;9394326;"";129109;0;"";0
Мьянма;27.04.2022;612802;"";19434;17;"";0
Бангладеш;06.03.2022;1947266;"";29085;529;"";8
Мозамбик;12.04.2022;225301;"";2200;5;"";0
Сальвадор;16.05.2022;162089;"";4130;0;"";1
Никарагуа;14.07.2022;14751;"";244;0;"";0
Гайана;12.03.2022;63127;"";1224;20;"";0
Korea, North;22.06.2022;1;"";6;0;"";0
Ирландия;11.05.2022;1529627;"";7170;2299;"";3
Люксембург;12.01.2022;118925;"";930;1924;"";0
Winter Olympics 2022;16.07.2022;535;"";0;0;"";0
Антигуа и Барбуда;01.03.2022;7447;"";135;10;"";0
Самоа;11.06.2022;14187;"";28;263;"";1
Эстония;27.04.2022;571300;"";2533;369;"";0
Панама;24.07.2022;942083;"";8395;0;"";0
Перу;04.07.2022;3640061;"";213579;2532;"";28
Габон;22.03.2022;47581;"";303;0;"";0
Словения;15.03.2022;923011;"";6419;4249;"";4
Мальта;10.04.2022;86162;"";662;542;"";3
Буркина-Фасо;23.05.2022;20899;"";384;0;"";0
Швеция;24.06.2022;2515769;"";19093;0;"";0
Дания;22.02.2022;2681103;"";4412;30544;"";35
ЮАР;02.03.2022;3677686;"";99458;1995;"";28
Тринидад и Тобаго;21.01.2022;105264;"";3278;1259;"";22
Республика Конго;26.01.2022;23485;"";371;0;"";0
Гана;17.05.2022;161325;"";1445;15;"";0
ДР Конго;29.06.2022;91082;"";1371;0;"";0
Кирибати;26.05.2022;3098;"";13;0;"";0
Китай;11.01.2022;147960;"";5699;353;"";0
Северная Македония;05.03.2022;299419;"";9075;370;"";10
Таджикистан;02.02.2022;17724;"";125;8;"";0
Судно "MS Zaandam";05.05.2022;9;"";2;0;"";0
Польша;22.06.2022;6011984;"";116404;324;"";4
Доминиканская Республика;24.01.2022;542056;"";4289;2476;"";2
Белиз;19.01.2022;44145;"";611;1030;"";0
Кения;18.06.2022;329107;"";5651;398;"";0
Австрия;22.07.2022;4704616;"";20226;12668;"";9
Армения;13.07.2022;423771;"";8629;0;"";0
Япония;13.05.2022;8295529;"";30006;39570;"";35
Коста-Рика;24.03.2022;833909;"";8263;943;"";2
Багамские острова;24.05.2022;34355;"";810;52;"";0
Гамбия;27.04.2022;11995;"";365;0;"";0
Нидерланды;24.02.2022;6324585;"";22119;41249;"";13
Израиль;31.01.2022;2900569;"";8805;70415;"";80
Киргизия;30.07.2022;202685;"";2991;0;"";0
Ирак;26.02.2022;2300645;"";24960;878;"";12
Финляндия;27.03.2022;844713;"";2985;0;"";0
Кабо-Верде;09.02.2022;55820;"";398;9;"";0
Оман;11.07.2022;391641;"";4628;0;"";0
Сан-Томе и Принсипи;03.03.2022;5934;"";72;0;"";0
Marshall Islands;12.07.2022;47;"";0;0;"";0
Чили;04.03.2022;3147434;"";42809;24632;"";126
Азербайджан;14.02.2022;747918;"";9077;2749;"";27
Малайзия;01.07.2022;4568828;"";35771;2773;"";6
Чад;01.05.2022;7411;"";193;0;"";0
Кот-д’Ивуар;23.06.2022;82905;"";804;63;"";0
Бангладеш;28.02.2022;1943577;"";29037;897;"";4
Сальвадор;24.04.2022;162089;"";4127;0;"";0
Мозамбик;02.04.2022;225264;"";2200;3;"";0
Никарагуа;04.07.2022;14690;"";242;0;"";0
Афганистан;29.07.2022;185481;"";7743;88;"";0
Мьянма;07.02.2022;538409;"";19310;508;"";0
Аргентина;14.07.2022;9426171;"";129145;0;"";0
Люксембург;08.06.2022;249939;"";1081;620;"";2
Гайана;25.03.2022;63223;"";1226;15;"";0
Ирландия;01.05.2022;1517112;"";7087;0;"";0
Антигуа и Барбуда;11.03.2022;7466;"";135;5;"";0
Самоа;01.06.2022;13499;"";26;0;"";0
Босния и Герцеговина;28.02.2022;371202;"";15459;550;"";48
Гватемала;30.06.2022;910714;"";18561;5072;"";26
Экваториальная Гвинея;07.06.2022;15927;"";183;3;"";0
Уганда;11.07.2022;168394;"";3627;34;"";0
Тунис;18.05.2022;1041789;"";28628;592;"";53
Боливия;28.02.2022;893395;"";21438;172;"";12
Молдавия;09.07.2022;521182;"";11570;0;"";0
Монако;02.05.2022;11801;"";57;30;"";0
Грузия;30.04.2022;1655098;"";16807;153;"";0
Сингапур;01.01.2022;279861;"";829;456;"";1
Бенин;09.07.2022;27216;"";163;0;"";0
Иран;04.01.2022;6200296;"";131736;1706;"";34
Беларусь;09.02.2022;797188;"";6190;8254;"";15
Куба;13.01.2022;988789;"";8331;3387;"";1
Узбекистан;31.01.2022;223008;"";1564;1089;"";3
Ливан;10.04.2022;1094672;"";10341;169;"";3
Зимбабве;28.06.2022;255383;"";5549;0;"";0
Йемен;12.06.2022;11822;"";2149;0;"";0
Ботсвана;14.06.2022;314242;"";2709;3811;"";8
Катар;17.03.2022;359517;"";677;68;"";0
Бурунди;25.04.2022;39632;"";38;745;"";0
Пакистан;05.02.2022;1459773;"";29478;4973;"";30
Сан-Марино;28.06.2022;17767;"";115;0;"";0
Саудовская Аравия;21.07.2022;806401;"";9236;522;"";3
Непал;14.06.2022;979278;"";11952;7;"";0
Сербия;20.07.2022;2067840;"";16185;3946;"";7
Гаити;23.03.2022;30511;"";827;0;"";0
Ливия;22.06.2022;502110;"";6430;0;"";0
Суринам;14.05.2022;80008;"";1337;0;"";0
Оман;05.07.2022;391641;"";4628;1397;"";0
Кабо-Верде;18.01.2022;54637;"";378;270;"";2
Азербайджан;23.01.2022;633731;"";8610;1697;"";13
Чили;10.03.2022;3249890;"";43527;19097;"";244
Италия;19.07.2022;20299013;"";170213;121103;"";176
Вьетнам;01.01.2022;1746092;"";32610;14835;"";216
Кот-д’Ивуар;28.05.2022;82183;"";799;28;"";0
Чад;11.05.2022;7414;"";193;0;"";0
Малайзия;23.07.2022;4648931;"";35911;4816;"";9
Сан-Томе и Принсипи;09.03.2022;5939;"";72;0;"";0
Marshall Islands;06.07.2022;32;"";0;0;"";0
Багамские острова;19.06.2022;35644;"";815;41;"";0
Гамбия;07.02.2022;11880;"";364;0;"";0
Коста-Рика;15.04.2022;844892;"";8357;0;"";0
Финляндия;18.04.2022;949583;"";3517;0;"";0
Нидерланды;10.04.2022;8083108;"";22699;7178;"";2
Израиль;06.02.2022;3196541;"";9180;53730;"";42
Ирак;08.03.2022;2309816;"";25076;888;"";8
Судно "MS Zaandam";15.05.2022;9;"";2;0;"";0
Таджикистан;27.01.2022;17639;"";125;12;"";0
Северная Македония;27.02.2022;297081;"";9001;378;"";7
Кения;27.05.2022;324558;"";5651;89;"";0
Белиз;10.02.2022;54973;"";631;215;"";0
Армения;03.07.2022;423243;"";8629;0;"";0
Австрия;26.06.2022;4400566;"";20015;0;"";0
Япония;22.01.2022;2125882;"";18493;54411;"";17
Доминиканская Республика;03.02.2022;558936;"";4315;1017;"";2
Перу;14.07.2022;3703751;"";213731;0;"";0
Венгрия;12.01.2022;1308877;"";40083;7883;"";67
Эстония;23.05.2022;575046;"";2561;0;"";0
Гана;25.04.2022;161157;"";1445;33;"";0
Республика Конго;01.02.2022;23705;"";371;0;"";0
Кирибати;17.06.2022;3215;"";13;0;"";0
ДР Конго;25.07.2022;91928;"";1390;0;"";0
Мальта;24.02.2022;71003;"";601;95;"";0
Словения;17.02.2022;868142;"";6152;4681;"";15
Габон;17.04.2022;47594;"";303;0;"";0
Тринидад и Тобаго;16.02.2022;121271;"";3535;0;"";0
ЮАР;12.03.2022;3693532;"";99712;1570;"";3
Дания;20.03.2022;3051491;"";5450;4984;"";27
Турция;17.07.2022;15297539;"";99088;0;"";0
Буркина-Фасо;27.04.2022;20865;"";383;0;"";0
Пакистан;15.04.2022;1527151;"";30363;199;"";1
Лихтенштейн;29.05.2022;17428;"";84;0;"";0
Гаити;31.01.2022;29217;"";786;342;"";2
Суринам;16.03.2022;78860;"";1322;32;"";0
Афганистан;23.05.2022;179716;"";7698;0;"";0
Саудовская Аравия;07.01.2022;572225;"";8890;3575;"";2
Ангола;16.06.2022;99761;"";1900;0;"";0
Египет;26.07.2022;515645;"";24765;0;"";0
Катар;09.05.2022;365334;"";677;143;"";0
Бурунди;03.03.2022;38134;"";38;7;"";0
Замбия;05.07.2022;326259;"";4007;0;"";0
Канада;02.03.2022;3313423;"";36726;5913;"";96
Ливан;10.02.2022;999155;"";9789;6060;"";20
Мадагаскар;28.06.2022;65381;"";1398;0;"";0
Сомали;03.01.2022;23532;"";1333;0;"";0
Сирия;30.05.2022;55891;"";3150;6;"";0
Великобритания;01.01.2022;13174530;"";149251;163677;"";155
Куба;11.07.2022;1106459;"";8529;37;"";0
Швейцария;30.05.2022;3668054;"";13799;0;"";5
Литва;24.07.2022;1175891;"";9197;187;"";0
Черногория;19.07.2022;248535;"";2734;926;"";2
Беларусь;11.04.2022;970443;"";6877;302;"";5
Сингапур;23.07.2022;1652981;"";1472;7889;"";4
Малави;11.01.2022;80867;"";2427;598;"";7
Иран;20.07.2022;7296635;"";141564;7093;"";32
Португалия;03.07.2022;5171236;"";24149;0;"";0
Камбоджа;30.07.2022;136753;"";3056;47;"";0
Тунис;12.03.2022;1028717;"";28031;8171;"";13
Сент-Винсент и Гренадины;28.06.2022;9038;"";111;12;"";0
Босния и Герцеговина;28.04.2022;377043;"";15764;95;"";0
Андорра;02.06.2022;42894;"";153;0;"";0
Ямайка;09.03.2022;128246;"";2835;18;"";4
Боливия;28.04.2022;904758;"";21910;0;"";0
Филиппины;10.06.2022;3692617;"";60461;281;"";5
ЦАР;28.05.2022;14649;"";113;0;"";0
Восточный Тимор;20.06.2022;22944;"";133;0;"";0
Антигуа и Барбуда;19.05.2022;7910;"";138;55;"";0
Сенегал;10.06.2022;86150;"";1967;3;"";0
Ирландия;21.02.2022;1276778;"";6443;11654;"";26
Сальвадор;04.03.2022;156364;"";4083;0;"";2
Мозамбик;17.01.2022;219390;"";2132;309;"";5
Бангладеш;28.04.2022;1952644;"";29127;19;"";0
Аргентина;14.01.2022;6932972;"";117901;139853;"";93
Южный Судан;03.06.2022;17626;"";138;1;"";0
ДР Конго;03.01.2022;74793;"";1205;0;"";0
Республика Конго;19.04.2022;24079;"";385;0;"";0
Южная Корея;31.05.2022;18119415;"";24197;15777;"";21
Кувейт;07.01.2022;428100;"";2469;2645;"";0
Гана;03.03.2022;160028;"";1442;137;"";0
Буркина-Фасо;25.02.2022;20751;"";375;0;"";0
ЮАР;18.05.2022;3908020;"";100867;8179;"";55
Дания;10.05.2022;3171528;"";6301;1003;"";8
Тринидад и Тобаго;08.04.2022;139973;"";3774;378;"";1
Габон;07.02.2022;47362;"";302;115;"";0
Словения;05.05.2022;1013935;"";6605;1020;"";3
Намибия;02.07.2022;169203;"";4064;0;"";0
Венгрия;12.07.2022;1932788;"";46661;0;"";0
Венесуэла;28.07.2022;534451;"";5759;1072;"";2
Перу;14.01.2022;2512789;"";203302;39080;"";47
Эстония;07.03.2022;517102;"";2299;1394;"";9
Бруней;13.06.2022;153611;"";225;518;"";0
Белиз;10.04.2022;57318;"";660;0;"";0
Барбадос;28.07.2022;91264;"";491;330;"";2
Доминиканская Республика;21.04.2022;578954;"";4376;165;"";1
Россия;26.02.2022;15941241;"";343178;121647;"";781
Бразилия;12.06.2022;31456865;"";668110;11728;"";36
Папуа — Новая Гвинея;19.06.2022;44681;"";658;0;"";0
Судно "MS Zaandam";15.03.2022;9;"";2;0;"";0
Китай;07.07.2022;6149607;"";21963;34916;"";106
Северная Македония;29.04.2022;309571;"";9280;137;"";2
Руанда;29.03.2022;129714;"";1459;2;"";0
Таджикистан;27.03.2022;17786;"";125;0;"";0
Финляндия;02.02.2022;501152;"";2012;8038;"";22
Ирак;22.05.2022;2327269;"";25216;77;"";0
Израиль;14.04.2022;4022685;"";10612;5773;"";11
Румыния;31.05.2022;2909195;"";65684;491;"";6
Эритрея;11.06.2022;9769;"";103;0;"";0
Коста-Рика;05.02.2022;721971;"";7641;0;"";0
Латвия;01.04.2022;800687;"";5632;1792;"";16
Малайзия;01.01.2022;2761472;"";31513;3386;"";26
Чад;19.03.2022;7269;"";190;0;"";0
Вьетнам;23.07.2022;10767200;"";43092;1072;"";0
Чили;16.05.2022;3609338;"";57725;3816;"";3
Азербайджан;31.03.2022;791932;"";9692;56;"";1
Мавритания;31.05.2022;59141;"";982;14;"";0
Сан-Томе и Принсипи;17.05.2022;5973;"";73;0;"";0
Кабо-Верде;05.04.2022;55961;"";401;0;"";0
Антигуа и Барбуда;23.04.2022;7571;"";135;0;"";0
Восточный Тимор;25.05.2022;22897;"";131;1;"";0
Ирландия;19.03.2022;1365467;"";6638;0;"";0
Сенегал;04.06.2022;86133;"";1966;7;"";0
Филиппины;04.06.2022;3691327;"";60456;213;"";0
ЦАР;23.06.2022;14649;"";113;0;"";0
Мозамбик;12.02.2022;224653;"";2189;50;"";1
Сальвадор;10.03.2022;156364;"";4094;0;"";1
Никарагуа;14.01.2022;13589;"";218;0;"";0
Бутан;27.07.2022;60368;"";21;0;"";0
Бангладеш;20.05.2022;1953188;"";29127;50;"";0
Малави;01.06.2022;85991;"";2641;6;"";1
Иран;28.06.2022;7237156;"";141386;443;"";0
Сингапур;01.07.2022;1453155;"";1415;9087;"";2
Бенин;09.01.2022;25522;"";161;0;"";0
Узбекистан;28.07.2022;242944;"";1637;65;"";0
Молдавия;09.01.2022;380290;"";10363;389;"";7
Словакия;01.08.2022;2581323;"";20227;276;"";4
Боливия;20.05.2022;907013;"";21943;270;"";0
Сент-Винсент и Гренадины;20.07.2022;9240;"";115;0;"";0
Тунис;02.03.2022;999441;"";27824;1211;"";40
Ямайка;28.03.2022;128704;"";2881;25;"";2
Босния и Герцеговина;20.05.2022;377709;"";15783;32;"";0
Андорра;12.06.2022;43224;"";153;0;"";0
Гватемала;02.01.2022;628695;"";16109;106;"";1
Сирия;21.06.2022;55917;"";3150;1;"";0
Канада;20.04.2022;3679211;"";38533;13433;"";105
Сомали;24.05.2022;26535;"";1361;14;"";0
Ливан;19.01.2022;840514;"";9429;6643;"";17
Зимбабве;04.01.2022;217678;"";5078;1591;"";31
Великобритания;26.05.2022;22458340;"";179064;-3789;"";91
Литва;02.07.2022;1162060;"";9174;492;"";0
Швейцария;21.06.2022;3726615;"";13820;24720;"";0
Куба;05.07.2022;1106203;"";8529;36;"";0
Беларусь;05.04.2022;965948;"";6853;294;"";4
Гаити;06.02.2022;29715;"";804;122;"";0
Суринам;18.02.2022;77634;"";1309;85;"";2
Лихтенштейн;24.06.2022;17814;"";85;35;"";0
Лаос;01.08.2022;211271;"";757;32;"";0
Гвинея;26.07.2022;37358;"";445;0;"";0
Афганистан;28.01.2022;161057;"";7403;53;"";0
Пакистан;24.03.2022;1523401;"";30336;329;"";3
Сан-Марино;04.01.2022;8682;"";102;195;"";0
Греция;20.06.2022;3549944;"";30099;4832;"";12
Бурунди;09.03.2022;38209;"";38;31;"";0
Катар;03.05.2022;364778;"";677;50;"";0
