"Страна";"Дата";"Заражений";"Выздоровлений";"Смертей";"Заражений за день";"Выздоровлений за день";"Смертей за день"
Польша;19.08.2021;2886079;"";75311;196;"";4
Бенин;13.04.2021;7515;6452;93;0;0;0
Япония;12.09.2021;1644747;"";16800;7213;"";41
Сингапур;02.11.2021;204340;"";430;3496;"";9
Того;16.12.2021;26466;"";244;24;"";1
Эсватини;26.02.2021;16972;14241;650;26;210;0
Аргентина;26.04.2021;2879677;2542004;62087;18793;23837;443
Бангладеш;24.08.2021;1472964;"";25513;5249;"";114
Панама;18.07.2021;422678;402551;6703;721;793;6
Мавритания;28.02.2021;17207;16563;441;11;21;1
Украина;31.01.2021;1261546;1054177;23860;3453;4411;91
Сальвадор;12.06.2021;75351;70150;2292;0;0;4
Никарагуа;16.04.2021;5407;4225;180;0;0;0
Мозамбик;13.05.2021;70315;68314;826;28;267;0
Бахрейн;09.01.2021;95317;92113;355;287;238;1
Ирландия;19.06.2021;268644;23364;4979;393;0;0
Мальта;15.10.2021;37437;"";459;25;"";0
Сенегал;04.10.2021;73802;"";1860;2;"";0
Тонга;09.01.2021;0;0;0;0;0;0
Швеция;17.08.2021;1112958;"";14659;2811;"";1
Антигуа и Барбуда;27.08.2021;1598;"";43;0;"";0
Самоа;14.03.2021;3;2;0;0;0;0
Восточный Тимор;28.09.2021;19445;"";114;47;"";1
ЦАР;23.09.2021;11340;"";100;0;"";0
Турция;24.06.2021;5393248;5254708;49417;5703;5846;59
Филиппины;04.10.2021;2604040;"";38828;10641;"";60
Индонезия;23.02.2021;1298608;1104990;35014;9775;7996;323
США;12.12.2021;49977056;"";796549;52291;"";354
Эстония;03.07.2021;131161;127536;1269;38;51;0
Мьянма;28.09.2021;461066;"";17631;1630;"";48
Исландия;20.12.2021;20890;"";37;658;"";1
Перу;26.04.2021;1768186;1714995;163970;6611;26904;764
Венгрия;05.11.2021;892164;"";31184;6804;"";83
Палау;20.01.2021;0;0;0;0;0;0
Намибия;26.10.2021;128859;"";3550;10;"";0
Япония;28.12.2021;1731048;"";18385;313;"";2
Гайана;02.03.2021;8626;8024;197;31;31;0
Korea, North;19.08.2021;0;"";0;0;"";0
Габон;05.06.2021;24591;22815;154;0;0;0
Словения;13.08.2021;261068;"";4433;201;"";0
Люксембург;16.05.2021;68922;66183;806;0;0;0
Буркина-Фасо;07.06.2021;13453;13265;167;0;0;0
Winter Olympics 2022;10.07.2021;0;0;0;0;0;0
Ангола;12.02.2021;20294;18786;490;33;76;3
Дания;05.09.2021;350347;"";2592;645;"";0
Тринидад и Тобаго;04.08.2021;39345;32454;1110;183;149;9
ЮАР;28.08.2021;2757191;"";81461;10173;"";274
Республика Конго;28.07.2021;13156;11759;177;0;0;0
Южная Корея;24.09.2021;298402;"";2441;3270;"";7
Гана;13.06.2021;94493;92589;789;0;0;0
Египет;03.01.2021;142187;113898;7805;1309;418;64
Южный Судан;13.09.2021;11623;"";120;13;"";0
Кирибати;30.03.2021;0;0;0;0;0;0
ДР Конго;29.04.2021;29812;26206;763;44;34;0
Косово и Метохия;13.11.2021;160934;"";2980;7;"";1
Замбия;16.01.2021;36074;25106;537;1796;1001;10
Китай;17.10.2021;136763;"";5695;38;"";0
Северная Македония;23.08.2021;169202;"";5695;330;"";27
Уганда;26.06.2021;77505;51004;868;943;302;38
Мальта;25.11.2021;39011;"";466;83;"";2
Мадагаскар;23.01.2021;18301;17609;273;0;0;0
Таджикистан;23.07.2021;14845;13964;117;84;62;0
Судно "MS Zaandam";25.06.2021;9;7;2;0;0;0
Папуа — Новая Гвинея;29.09.2021;19903;"";229;380;"";2
Монако;17.04.2021;2395;2282;31;4;6;0
Колумбия;19.12.2021;5107323;"";129458;2038;"";59
Бразилия;06.10.2021;21524172;"";599660;18546;"";570
Болгария;06.02.2021;223552;193191;9311;493;161;9
Грузия;15.04.2021;292244;279389;3908;1030;706;7
Доминиканская Республика;30.07.2021;341510;320755;3956;331;3628;0
Белиз;06.08.2021;14438;"";339;56;"";1
Кения;09.03.2021;109643;87736;1886;479;113;7
Австрия;08.04.2021;560245;525682;11695;2850;2908;25
Армения;15.04.2021;206142;185125;3817;1014;882;23
Коста-Рика;03.06.2021;325779;246686;4124;2181;978;26
Марокко;28.02.2021;483654;469046;8623;244;239;8
Узбекистан;21.09.2021;169467;"";1197;529;"";5
Португалия;14.01.2021;517806;387607;8384;10698;5063;148
Западный берег реки Иордан;08.12.2021;462958;"";4823;337;"";1
Багамские острова;01.04.2021;9171;8676;188;52;79;0
Румыния;24.09.2021;1180097;"";36109;7116;"";145
Эритрея;07.10.2021;6734;"";42;5;"";0
Израиль;25.07.2021;860652;842888;6460;1254;1221;2
Киргизия;26.01.2021;84175;80330;1405;107;148;3
Ирак;01.09.2021;1895459;"";20878;7309;"";48
Хорватия;23.11.2021;576633;"";10438;4926;"";62
Финляндия;29.05.2021;92572;46000;973;135;0;0
Кабо-Верде;14.07.2021;33127;32276;292;74;18;2
Оман;17.04.2021;176668;156845;1821;0;0;0
Сан-Томе и Принсипи;25.08.2021;2555;"";37;9;"";0
Summer Olympics 2020;06.08.2021;387;"";0;60;"";0
Папский Престол;08.01.2021;27;15;0;0;0;0
Marshall Islands;18.04.2021;4;4;0;0;0;0
Чили;26.08.2021;1635958;"";36778;785;"";60
Соломоновы острова;25.02.2021;18;14;0;0;0;0
Азербайджан;11.07.2021;337254;330762;4984;156;37;0
Уругвай;11.01.2021;26901;19555;262;715;542;6
Чад;29.06.2021;4951;4769;174;0;0;0
Лесото;15.08.2021;14243;"";397;0;"";0
Малайзия;27.04.2021;398451;371574;1462;2733;2019;13
Кот-д’Ивуар;02.03.2021;32929;31866;193;138;154;0
Вьетнам;02.11.2021;932357;"";22205;5637;"";74
Сербия;05.07.2021;716983;0;7059;110;0;1
Норвегия;14.01.2021;57736;17998;511;454;0;2
Грузия;31.12.2021;934741;"";13800;2100;"";42
Шри-Ланка;14.12.2021;576194;"";14661;2545;"";20
Новая Зеландия;22.12.2021;13650;"";44;59;"";0
Нигер;24.12.2021;7263;"";274;21;"";1
Бангладеш;30.08.2021;1497261;"";26109;3724;"";94
Сальвадор;04.07.2021;79790;73293;2403;0;0;6
Никарагуа;26.04.2021;5450;4225;181;0;0;0
Украина;22.02.2021;1354545;1188859;26531;3355;1425;61
Мозамбик;23.05.2021;70590;69098;831;22;253;0
Панама;01.07.2021;404983;385671;6552;1205;968;7
Аргентина;16.04.2021;2658628;2324107;59084;29472;23875;159
Эсватини;04.02.2021;16045;11122;591;71;123;6
Швеция;01.06.2021;1068473;0;14451;0;0;0
ЦАР;03.10.2021;11371;"";100;0;"";0
Мальта;18.03.2021;27515;24118;363;243;334;2
Филиппины;12.09.2021;2227367;"";35145;21346;"";167
Тонга;19.01.2021;0;0;0;0;0;0
Сенегал;12.09.2021;73478;"";1831;38;"";3
Ирландия;29.06.2021;271931;23364;4989;342;0;0
Бахрейн;19.01.2021;98260;94937;362;320;291;2
Восточный Тимор;18.09.2021;18994;"";103;51;"";0
Антигуа и Барбуда;17.08.2021;1397;"";43;0;"";0
Самоа;24.03.2021;3;2;0;0;0;0
Турция;09.07.2021;5470764;5338885;50155;5670;5126;59
Андорра;06.10.2021;15284;"";130;13;"";0
Босния и Герцеговина;30.08.2021;213379;"";9792;1073;"";7
Гватемала;30.04.2021;227671;202843;7524;1424;1222;24
Экваториальная Гвинея;18.03.2021;6666;6121;100;63;127;0
Сент-Винсент и Гренадины;28.10.2021;4941;"";65;36;"";1
Гайана;11.12.2021;38453;"";1016;0;"";0
Тунис;10.06.2021;362658;317758;13305;2373;1754;76
Боливия;30.08.2021;490467;"";18429;411;"";18
Молдавия;19.04.2021;246238;232328;5591;341;1093;20
Польша;30.05.2021;2871950;2638222;73738;579;1547;56
Сингапур;27.10.2021;184419;"";349;5324;"";10
Бенин;19.04.2021;7611;6728;95;0;0;0
Япония;20.04.2021;542040;485920;9724;4350;3024;45
Иран;22.10.2021;5844589;"";124928;11064;"";165
Беларусь;14.07.2021;430121;423404;3287;940;1030;11
Литва;26.10.2021;394004;"";5701;2408;"";32
Куба;15.10.2021;930822;"";8018;2138;"";24
Швейцария;01.10.2021;841573;"";11093;1210;"";6
Гамбия;04.04.2021;5505;5086;166;0;0;0
Австралия;18.02.2021;28918;22874;909;6;3;0
Ливан;15.05.2021;535446;497198;7602;478;4928;33
Зимбабве;02.05.2021;38281;35634;1570;21;14;2
Либерия;19.11.2021;5818;"";287;0;"";0
Нидерланды;15.10.2021;2083391;"";18669;3733;"";9
Вануату;21.11.2021;6;"";1;0;"";0
Мальдивы;13.01.2021;14277;13438;49;59;36;0
Сирия;01.10.2021;34460;"";2257;255;"";10
Кувейт;27.02.2021;189890;178197;1078;844;1064;6
Йемен;15.03.2021;2908;1500;698;72;9;9
Ботсвана;13.03.2021;34098;28882;424;0;0;0
Катар;11.08.2021;228346;"";601;227;"";0
Бурунди;05.07.2021;5521;773;8;27;0;0
Пакистан;18.07.2021;991727;920066;22811;2452;903;30
Италия;23.07.2021;4307535;4120846;127937;5142;1239;17
Сан-Марино;02.05.2021;5066;4917;90;0;0;0
Саудовская Аравия;07.04.2021;394952;381189;6719;783;417;8
Непал;13.03.2021;275178;271249;3014;60;72;2
Германия;12.12.2021;6509863;"";105638;32646;"";132
Гаити;02.06.2021;14711;12552;319;146;0;2
Ливия;05.03.2021;137482;124712;2236;895;935;3
Суринам;14.06.2021;18599;14172;412;227;245;8
Лихтенштейн;02.10.2021;3558;"";58;0;"";0
Оман;23.04.2021;185278;165051;1942;0;0;0
Нидерланды;25.11.2021;2596450;"";19607;21333;"";61
Кабо-Верде;05.08.2021;33941;"";298;35;"";0
Азербайджан;02.08.2021;344951;333267;5030;431;139;3
Соломоновы острова;30.01.2021;17;10;0;0;0;0
Чили;20.08.2021;1632441;"";36566;752;"";42
Норвегия;08.01.2021;54476;17998;472;684;0;5
Шри-Ланка;18.11.2021;554459;"";14072;737;"";15
Вьетнам;27.10.2021;900585;"";21856;4411;"";54
Кот-д’Ивуар;28.03.2021;43180;38719;237;319;129;5
Малайзия;05.04.2021;352029;336455;1295;1070;1294;7
Чад;19.06.2021;4946;4768;174;1;0;0
Summer Olympics 2020;20.06.2021;1;0;0;0;0;0
Уругвай;17.01.2021;32378;23910;311;709;774;13
Лесото;26.05.2021;10822;6431;326;0;0;0
Сан-Томе и Принсипи;19.08.2021;2502;"";37;6;"";0
Сербия;22.07.2021;719462;0;7095;228;0;3
Папский Престол;14.01.2021;27;15;0;0;0;0
Marshall Islands;24.04.2021;4;4;0;0;0;0
Малави;15.02.2021;29181;14195;958;146;588;6
Марокко;02.02.2021;472273;450847;8309;835;795;22
Эритрея;11.09.2021;6655;"";40;0;"";0
Судно "Diamond Princess";17.12.2021;712;"";13;0;"";0
Багамские острова;06.03.2021;8600;7415;181;0;0;0
Западный берег реки Иордан;16.11.2021;457390;"";4761;236;"";7
Румыния;30.09.2021;1233668;"";37041;12032;"";176
Коста-Рика;12.05.2021;276887;217684;3482;3173;1493;26
Узбекистан;27.04.2021;89630;86180;646;275;204;1
Хорватия;29.11.2021;604347;"";10826;1031;"";67
Финляндия;07.05.2021;88598;46000;939;239;0;2
Израиль;19.07.2021;852943;838849;6450;1220;386;1
Ирак;22.08.2021;1825089;"";20184;5634;"";74
Киргизия;04.01.2021;81388;76728;1360;0;0;0
Папуа — Новая Гвинея;19.09.2021;18542;"";204;0;"";0
Судно "MS Zaandam";15.06.2021;9;7;2;0;0;0
Бразилия;10.09.2021;20981793;"";586148;16455;"";636
Уганда;15.07.2021;89080;64096;2249;406;956;46
Таджикистан;29.07.2021;15329;14389;122;84;76;1
Китай;12.11.2021;139133;"";5697;105;"";0
Косово и Метохия;09.12.2021;161176;"";2986;19;"";1
Северная Македония;29.08.2021;175330;"";5869;663;"";27
Сомали;23.02.2021;6246;3778;208;0;0;0
Монако;09.10.2021;3333;"";35;2;"";0
Кения;31.03.2021;134058;92679;2153;1412;389;6
Грузия;11.10.2021;635583;"";9269;1530;"";23
Белиз;15.07.2021;13644;13025;332;31;29;1
Армения;25.04.2021;213288;194080;4018;410;720;17
Австрия;04.05.2021;618004;593684;12523;1109;2159;31
Сент-Люсия;18.12.2021;13136;"";291;0;"";0
Великобритания;25.02.2021;4166724;11504;122302;10020;30;324
Болгария;16.02.2021;232096;198324;9703;1349;748;32
Доминиканская Республика;20.07.2021;337975;280645;3928;237;404;12
Перу;16.04.2021;1681063;1602034;155637;13326;9097;752
Гвинея;03.01.2021;13784;13153;81;0;0;0
Намибия;01.11.2021;128938;"";3554;11;"";0
Палау;10.01.2021;0;0;0;0;0;0
Венгрия;14.10.2021;831866;"";30341;1141;"";11
Индонезия;01.02.2021;1089308;883682;30277;10994;10461;279
США;20.11.2021;47735201;"";769184;45347;"";457
Мьянма;04.04.2021;142497;131813;3206;18;3;0
Эстония;07.06.2021;130156;124716;1264;37;57;1
Греция;31.01.2021;156957;93764;5796;484;0;17
Люксембург;02.09.2021;75981;"";830;77;"";0
Гана;05.07.2021;96402;93987;796;85;39;0
Республика Конго;22.07.2021;13050;11759;176;0;0;0
Южная Корея;30.09.2021;313773;"";2497;2484;"";16
Winter Olympics 2022;23.06.2021;0;0;0;0;0;0
ДР Конго;03.04.2021;28292;25587;745;75;75;0
Гайана;31.10.2021;35548;"";913;0;"";0
Кирибати;08.03.2021;0;0;0;0;0;0
Korea, North;30.05.2021;0;0;0;0;0;0
Южный Судан;05.10.2021;12080;"";130;39;"";0
Габон;10.05.2021;23565;20051;143;133;107;0
Словения;08.09.2021;272512;"";4461;1094;"";3
ЮАР;18.08.2021;2638981;"";78377;14727;"";384
Дания;10.08.2021;326899;"";2556;1009;"";2
Тринидад и Тобаго;09.07.2021;34402;27255;930;161;242;7
Буркина-Фасо;03.07.2021;13494;13308;168;6;0;0
Эфиопия;30.04.2021;257442;198862;3688;1024;946;30
Ангола;03.12.2021;65223;"";1735;15;"";0
Сьерра-Леоне;03.06.2021;4162;3147;79;6;6;0
Сент-Китс и Невис;13.03.2021;43;41;0;1;0;0
Албания;30.04.2021;131085;109338;2394;108;732;5
Австралия;31.07.2021;34383;24093;924;253;34;0
Micronesia;12.05.2021;1;1;0;0;0;0
Фиджи;19.04.2021;72;65;2;0;0;0
Танзания;10.06.2021;509;183;21;0;0;0
Беларусь;03.02.2021;251705;239191;1746;1711;2013;9
Иордания;06.03.2021;421415;362765;4900;3481;3917;38
Андорра;21.11.2021;16086;"";130;0;"";0
Мальдивы;28.08.2021;80678;"";225;139;"";0
Сент-Винсент и Гренадины;17.12.2021;5758;"";77;35;"";0
Бельгия;22.03.2021;839238;0;22728;2232;0;21
ОАЭ;30.04.2021;520236;500779;1587;1974;1836;3
Япония;20.01.2021;347029;264831;4779;5562;7268;92
Латвия;16.08.2021;140171;"";2563;49;"";2
Чехия;05.07.2021;1668040;1636179;30311;105;1;1
ЦАР;18.11.2021;11666;"";101;0;"";0
Филиппины;29.11.2021;2832375;"";48501;568;"";140
Сенегал;29.11.2021;73987;"";1885;2;"";0
Мавритания;23.10.2021;36910;"";792;44;"";1
Восточный Тимор;09.12.2021;19829;"";122;0;"";0
Лаос;21.06.2021;2054;1948;3;1;4;0
Нигер;08.11.2021;6511;"";221;21;"";1
Мадагаскар;15.12.2021;45794;"";980;0;"";0
Новая Зеландия;02.11.2021;6833;"";31;109;"";0
Мальта;20.02.2021;20762;17933;303;199;106;2
Замбия;24.12.2021;228932;"";3691;3672;"";3
Antarctica;29.06.2021;0;0;0;0;0;0
Индия;11.08.2021;32077706;"";429669;41195;"";490
Того;21.10.2021;25950;"";240;14;"";0
Пакистан;07.02.2021;555511;511502;12026;1037;1260;59
Эсватини;13.07.2021;20280;18533;696;200;38;1
Кувейт;29.03.2021;229550;213942;1298;1251;1346;12
Кипр;02.06.2021;73636;39061;361;58;0;0
Украина;04.08.2021;2338123;2258433;55707;1520;1121;64
Доминика;12.03.2021;156;141;0;5;3;0
Лихтенштейн;17.11.2021;4003;"";61;58;"";0
Бангладеш;19.01.2021;529031;473855;7942;702;682;20
Германия;25.09.2021;4188604;"";93365;7211;"";62
Бутан;16.06.2021;1854;1501;1;12;5;0
Антигуа и Барбуда;08.01.2021;167;150;5;4;1;0
Бахрейн;30.08.2021;272453;"";1388;112;"";0
Тонга;30.08.2021;0;"";0;0;"";0
Бруней;05.11.2021;13545;"";91;0;"";0
Таиланд;06.06.2021;177467;26873;1236;2671;0;23
Маврикий;17.05.2021;1288;1145;17;0;11;0
Франция;10.06.2021;5791714;398092;110442;4483;632;68
Португалия;26.12.2021;1279785;"";18874;3732;"";13
Словакия;21.06.2021;774392;255300;12496;42;0;18
Либерия;30.09.2021;5799;"";286;2;"";1
Вануату;06.10.2021;4;"";1;0;"";0
Боливия;19.01.2021;191090;145537;9722;2357;1310;42
Гамбия;04.01.2021;3800;3669;124;0;0;0
Босния и Герцеговина;19.01.2021;118383;88071;4509;300;1566;23
Сирия;20.11.2021;47091;"";2699;125;"";6
Гвинея-Бисау;25.03.2021;3607;2911;61;16;10;5
Куба;01.01.2022;966473;"";8323;469;"";1
Швейцария;20.11.2021;941218;"";11382;0;"";5
Камбоджа;25.06.2021;46065;40769;509;699;759;16
Россия;10.05.2021;4832959;4451443;111740;8338;6731;315
Руанда;13.08.2021;78818;"";938;515;"";8
Алжир;19.04.2021;119805;83514;3160;163;117;5
Малави;25.03.2021;33387;29260;1108;33;7;3
Хорватия;12.09.2021;383915;"";8440;807;"";13
Северная Македония;20.01.2021;89463;74800;2739;71;817;13
Таджикистан;20.02.2021;13714;13218;91;0;0;0
Казахстан;29.05.2021;438715;402272;7149;96;90;0
Мексика;31.03.2021;2238887;1773236;203210;5977;3980;577
Бруней;06.12.2021;15202;"";98;16;"";0
Мали;04.05.2021;13969;8808;492;32;49;1
Узбекистан;27.01.2021;78510;76997;621;39;85;0
Португалия;14.09.2021;1057100;"";17872;1058;"";6
Доминиканская Республика;13.02.2021;228895;175329;2932;1131;1447;15
Болгария;25.07.2021;423686;398151;18194;57;6;1
Западный берег реки Иордан;27.09.2021;398946;"";4046;2200;"";21
Судно "Diamond Princess";28.10.2021;712;"";13;0;"";0
Румыния;19.11.2021;1758068;"";54624;2889;"";281
Эритрея;02.12.2021;7412;"";60;19;"";0
Коморские острова;28.06.2021;3912;3745;146;0;0;0
Ямайка;29.05.2021;48374;24866;942;86;163;6
Белиз;02.02.2021;11957;11378;303;12;25;1
Барбадос;23.06.2021;4052;3992;47;7;4;0
Испания;28.06.2021;3792642;150376;80789;10179;0;10
Индонезия;08.07.2021;2417788;1994573;63760;38391;21185;852
Шри-Ланка;03.10.2021;520432;"";13059;802;"";40
Палау;23.08.2021;1;"";0;0;"";0
Венесуэла;23.06.2021;263372;243840;2989;0;0;0
ЮАР;07.01.2021;1170590;938216;31809;20999;8977;441
Тринидад и Тобаго;31.01.2021;7564;7168;134;22;21;0
Словения;26.01.2021;159812;138272;3406;1681;1870;27
Республика Конго;11.02.2021;8354;7019;122;0;1173;0
Южная Корея;19.11.2021;412311;"";3244;3212;"";29
Гвинея;03.04.2021;20319;16872;129;91;40;1
